course_id,review_platform,title,school,area,subject,provider,price,level,course_length,effort_hours,published_time,time,session_open,review count,review rating,indegree,outdegree,degree,eigenvector,transitivity,constraint,closeness,betweenness,performace (t),performance (t+1),low rating ratio,mid rating ratio,high rate ratio,helpfulness score (ratio),avg. review length,url
CourseTalk-172,CourseTalk,Data Science Essentials,Microsoft,Computer Science,Computer Science,edX,52,Intermediate,6,3.5,3,4,TRUE,20,3.475,0,0,0,1.16E-05,0,0,4.92E-17,0,69.5,NA,0.25,0.05,0.7,0.15,626.15,69217
CourseTalk-185,CourseTalk,Introduction to Apache Spark,"University of California, Berkeley",Data Science,Data Analysis & Statistics,edX,30,Introductory,2,7.5,3,4,FALSE,14,4.25,0,0,0,1.16E-05,0,0,4.92E-17,0,59.5,NA,0.142857143,0.071428571,0.785714286,0.071428571,334.6428571,65213
CourseTalk-253,CourseTalk,Human Origins,Arizona State University,Social Sciences,Social Sciences,edX,30,Introductory,8,18,3,3,TRUE,11,4.636363636,2,2,4,1.53E-05,4.93E-05,0.250039419,0,7583.25,51,35,0.090909091,0,0.909090909,0.090909091,554.5454545,80164
CourseTalk-253,CourseTalk,Human Origins,Arizona State University,Social Sciences,Social Sciences,edX,30,Introductory,8,18,3,4,TRUE,7,5,0,0,0,1.16E-05,0,0,4.92E-17,0,35,NA,0,0,1,0.142857143,759,80164
CourseTalk-266,CourseTalk,A System View of Communications: From Signals to Packets (Part 1),The The Hong Kong University of Science and Technology,Computer Science,Computer Science,edX,37,Introductory,7,5,2,3,TRUE,3,5,2,1,3,1.54E-05,4.93E-05,0.555594974,0,549.3666667,15,12.5,0,0,1,0,441.3333333,83111
CourseTalk-272,CourseTalk,Principles of Electric Circuits | ?ÖØê«×â,Tsinghua University,Computer Science,Computer Science,edX,30,Intermediate,18,6,2,3,TRUE,1,5,0,0,0,4.93E-06,0,0,0,0,5,10,0,0,1,0,325,36379
CourseTalk-273,CourseTalk,American Government,Harvard University,Social Sciences,Social Sciences,edX,52,Introductory,16,3,3,3,TRUE,11,4.909090909,2,2,4,1.51E-05,4.93E-05,0.500039419,1.12E-17,4407,54,14,0,0,1,0.090909091,290.8181818,46933
CourseTalk-280,CourseTalk,Introduction to Applied Biostatistics: Statistics for Medical Research,Osaka University,Data Science,Data Analysis & Statistics,edX,30,Intermediate,6,4,3,3,TRUE,3,5,0,0,0,4.93E-06,0,0,0,0,15,5,0,0,1,0,386,81056
CourseTalk-284,CourseTalk,Accounting for Decision-Making,Indian Institute of Management Bangalore,Business,Business & Management,edX,7,Intermediate,7,4.5,4,4,TRUE,15,4.8,0,0,0,1.16E-05,0,0,4.92E-17,0,72,NA,0,0,1,0,744.7333333,78563
CourseTalk-285,CourseTalk,Linear Algebra - Foundations to Frontiers,The University of Texas at Austin,Math and Logic,Math,edX,33,Intermediate,15,8,1,1,TRUE,53,4.603773585,2,2,4,0.000116239,3.05E-05,0.625069323,0.061186526,371.5,244,135.5,0.037735849,0.018867925,0.943396226,0.754716981,603.5471698,69939
CourseTalk-285,CourseTalk,Linear Algebra - Foundations to Frontiers,The University of Texas at Austin,Math and Logic,Math,edX,33,Intermediate,15,8,1,2,TRUE,28,4.839285714,2,1,3,4.76E-05,2.70E-05,0.555702683,2.63E-06,251.7,135.5,104,0,0.035714286,0.964285714,2.107142857,818.6428571,69939
CourseTalk-285,CourseTalk,Linear Algebra - Foundations to Frontiers,The University of Texas at Austin,Math and Logic,Math,edX,33,Intermediate,15,8,1,3,TRUE,22,4.727272727,2,2,4,1.52E-05,4.93E-05,0.500039419,0,1512,104,200,0,0.136363636,0.863636364,0.318181818,1144,69939
CourseTalk-285,CourseTalk,Linear Algebra - Foundations to Frontiers,The University of Texas at Austin,Math and Logic,Math,edX,33,Intermediate,15,8,1,4,TRUE,43,4.651162791,3,4,7,1.89E-05,7.48E-05,0.224709149,2.73E-17,421,200,NA,0.046511628,0.023255814,0.930232558,0.325581395,508.5813953,69939
CourseTalk-287,CourseTalk,Chinese Thought: Ancient Wisdom Meets Modern Science - Part 2,The University of British Columbia,Arts and Humanities,Art & Culture,edX,30,Introductory,5,5,3,2,FALSE,24,4.916666667,7,7,14,4.72E-05,2.70E-05,1.000147128,0.998412367,0,118,15,0,0.041666667,0.958333333,0,346.625,45521
CourseTalk-287,CourseTalk,Chinese Thought: Ancient Wisdom Meets Modern Science - Part 2,The University of British Columbia,Arts and Humanities,Art & Culture,edX,30,Introductory,5,5,3,3,TRUE,3,5,2,2,4,1.54E-05,4.93E-05,0.500039419,0,1238.333333,15,0,0,0,1,0,335.3333333,45521
CourseTalk-289,CourseTalk,"Electricity & Magnetism, Part 1",Rice University,Physical Science and Engineering,Physics,edX,14,Introductory,7,9,2,3,FALSE,3,4.833333333,4,2,6,1.54E-05,4.93E-05,0.277817196,0,11556.41667,14.5,24,0,0,1,0.333333333,275.3333333,36466
CourseTalk-289,CourseTalk,"Electricity & Magnetism, Part 1",Rice University,Physical Science and Engineering,Physics,edX,14,Introductory,7,9,2,4,TRUE,5,4.8,1,0,1,1.16E-05,0,1.000219353,4.97E-17,0,24,NA,0,0,1,0.4,818.8,36466
CourseTalk-291,CourseTalk,The Civil War and Reconstruction - 1850-1861: A Nation Divided,Columbia University,Arts and Humanities,History,edX,33,Introductory,10,7,2,2,TRUE,13,5,3,3,6,4.78E-05,2.70E-05,0.277924906,2.04E-06,1035.570635,65,30,0,0,1,0.076923077,255.5384615,35774
CourseTalk-291,CourseTalk,The Civil War and Reconstruction - 1850-1861: A Nation Divided,Columbia University,Arts and Humanities,History,edX,33,Introductory,10,7,2,3,TRUE,6,5,2,2,4,1.54E-05,4.93E-05,0.500039419,0,8404.25,30,0,0,0,1,0,349,35774
CourseTalk-292,CourseTalk,Sustainable Energy: Design a Renewable Future,Delft University of Technology,Physical Science and Engineering,Energy & Earth Sciences,edX,30,Intermediate,9,6,4,4,TRUE,10,4.55,0,0,0,1.16E-05,0,0,4.92E-17,0,45.5,NA,0,0.1,0.9,0,281.3,69879
CourseTalk-293,CourseTalk,Operations Management,Indian Institute of Management Bangalore,Business,Business & Management,edX,7,Intermediate,6,6,3,3,TRUE,32,4.84375,0,0,0,4.93E-06,0,0,0,0,155,63.5,0,0,1,0.03125,298.34375,78589
CourseTalk-295,CourseTalk,International Human Rights Law,Universit? catholique de Louvain,Social Sciences,Law,edX,7,Advanced,10,7,2,1,FALSE,13,5,0,0,0,1.73E-05,0,0,0,0,65,90,0,0,1,0.230769231,340.6153846,78565
CourseTalk-295,CourseTalk,International Human Rights Law,Universit? catholique de Louvain,Social Sciences,Law,edX,7,Advanced,10,7,2,2,TRUE,19,4.736842105,0,0,0,1.36E-05,0,0,1.06E-17,0,90,45,0,0,1,0.578947368,490,78565
CourseTalk-295,CourseTalk,International Human Rights Law,Universit? catholique de Louvain,Social Sciences,Law,edX,7,Advanced,10,7,2,3,TRUE,10,4.5,2,2,4,1.53E-05,4.93E-05,0.500039419,0,2698.5,45,45,0,0.2,0.8,0.1,401.1,78565
CourseTalk-295,CourseTalk,International Human Rights Law,Universit? catholique de Louvain,Social Sciences,Law,edX,7,Advanced,10,7,2,4,TRUE,9,5,0,0,0,1.16E-05,0,0,4.92E-17,0,45,NA,0,0,1,0.444444444,601.4444444,78565
CourseTalk-296,CourseTalk,Origins of the Human Mind,Kyoto University,Physical Science and Engineering,Science,edX,1,Introductory,5,2.5,4,4,TRUE,2,4.25,1,1,2,1.88E-05,7.48E-05,0.500219353,4.65E-10,1147,8.5,NA,0,0.5,0.5,0,531,71723
CourseTalk-298,CourseTalk,The Practitioner¡¯s Guide to Global Health-Part 2: Preparation and On The Ground,Boston University,Life Sciences,Medicine,edX,1,Introductory,NA,3.5,NA,4,NA,1,5,1,1,2,1.17E-05,7.48E-05,1.000219353,1.35E-17,0,5,NA,0,0,1,0,230,49838
CourseTalk-299,CourseTalk,Introduction to R for Data Science,Microsoft,Data Science,Data Analysis & Statistics,edX,52,Introductory,4,2,3,3,TRUE,401,4.729426434,6,5,11,1.55E-05,4.93E-05,0.157064212,0,17472.05714,1896.5,1176.5,0.007481297,0.02244389,0.970074813,0.037406484,299.394015,83109
CourseTalk-299,CourseTalk,Introduction to R for Data Science,Microsoft,Data Science,Data Analysis & Statistics,edX,52,Introductory,4,2,3,4,TRUE,247,4.763157895,7,1,8,1.88E-05,0.071503327,0.331379918,1,15.5,1176.5,NA,0.004048583,0.020242915,0.975708502,0.020242915,318.9757085,83109
CourseTalk-300,CourseTalk,Strategy and the Sustainable Enterprise,Indian Institute of Management Bangalore,Business,Business & Management,edX,14,Intermediate,5,5.5,3,3,TRUE,49,4.612244898,0,0,0,4.93E-06,0,0,0,0,226,33,0,0.06122449,0.93877551,0.040816327,355.122449,47761
CourseTalk-301,CourseTalk,Tropical Coastal Ecosystems,University of Queensland,Life Sciences,Biology & Life Sciences,edX,52,Introductory,9,4.5,1,1,TRUE,2,3.75,1,0,1,0.000116809,0,1.000069323,0.047123459,0,7.5,15,0.5,0,0.5,0,585.5,83210
CourseTalk-301,CourseTalk,Tropical Coastal Ecosystems,University of Queensland,Life Sciences,Biology & Life Sciences,edX,52,Introductory,9,4.5,1,4,TRUE,3,5,2,1,3,1.88E-05,7.48E-05,0.555774909,8.08E-07,729,15,NA,0,0,1,0,347.3333333,83210
CourseTalk-302,CourseTalk,Behavioral Medicine: A Key to Better Health,Karolinska Institutet,Life Sciences,Biology & Life Sciences,edX,30,Introductory,6,6.5,2,2,TRUE,2,4.75,0,0,0,1.36E-05,0,0,1.06E-17,0,9.5,9.5,0,0,1,0,377,78862
CourseTalk-302,CourseTalk,Behavioral Medicine: A Key to Better Health,Karolinska Institutet,Life Sciences,Biology & Life Sciences,edX,30,Introductory,6,6.5,2,4,TRUE,3,3.666666667,0,0,0,1.16E-05,0,0,4.92E-17,0,11,NA,0.333333333,0,0.666666667,0,239.6666667,78862
CourseTalk-304,CourseTalk,HTML5 Apps and Games: Advanced Techniques,World Wide Web Consortium (W3C),Computer Science,Computer Science,edX,5,Advanced,4,5.5,3,3,TRUE,22,4.863636364,1,1,2,1.54E-05,4.93E-05,0.500039419,0,2008,107,23,0,0,1,0,314.0909091,90815
CourseTalk-304,CourseTalk,HTML5 Apps and Games: Advanced Techniques,World Wide Web Consortium (W3C),Computer Science,Computer Science,edX,5,Advanced,4,5.5,3,4,TRUE,5,4.6,0,0,0,1.16E-05,0,0,4.92E-17,0,23,NA,0,0.2,0.8,0,665.2,90815
CourseTalk-305,CourseTalk,China (Part 8): Creating Modern China: The Birth of a Nation,Harvard University,Arts and Humanities,History,edX,49,Introductory,5,2.5,2,2,TRUE,1,4.5,1,1,2,4.75E-05,2.70E-05,0.500147128,0.000505209,960.6619048,4.5,0,0,0,1,0,247,36237
CourseTalk-307,CourseTalk,From Poverty to Prosperity: Understanding Economic Development,University of Oxford,Business,Economics & Finance,edX,30,Intermediate,6,2.5,4,4,TRUE,19,4.631578947,1,0,1,1.87E-05,0,1.000219353,5.13E-11,0,88,NA,0.052631579,0,0.947368421,0.052631579,454.7894737,82607
CourseTalk-312,CourseTalk,Computation Structures 3: Computer Organization,Massachusetts Institute of Technology,Computer Science,Computer Science,edX,30,Introductory,9,6,3,4,TRUE,5,4.7,1,0,1,1.87E-05,0,1.000219353,1.01E-05,0,23.5,NA,0,0.2,0.8,0,755.2,69203
CourseTalk-313,CourseTalk,How to Save a Life: Advanced Cardiac Life Support,The Disque Foundation,Life Sciences,Health & Safety,edX,1,Advanced,NA,NA,3,4,FALSE,1,5,2,2,4,1.88E-05,7.48E-05,0.500219353,3.07E-07,739,5,NA,0,0,1,0,205,51186
CourseTalk-314,CourseTalk,Waves & Optics,null,Physical Science and Engineering,Physics,edX,33,Intermediate,11,10,2,3,FALSE,2,4.5,4,4,8,1.54E-05,4.93E-05,0.250039419,0,7765.25,9,5,0,0,1,0,526,34841
CourseTalk-315,CourseTalk,The Conquest of Space: Space Exploration and Rocket Science,Universidad Carlos iii de Madrid,Physical Science and Engineering,Engineering,edX,33,Introductory,7,3.5,3,3,TRUE,9,4.555555556,2,1,3,1.51E-05,4.93E-05,0.555594974,5.41E-17,5928.833333,41,20,0,0.111111111,0.888888889,0,799.2222222,47063
CourseTalk-317,CourseTalk,Electronic Interfaces: Bridging the Physical and Digital Worlds,"University of California, Berkeley",Physical Science and Engineering,Electronics,edX,NA,Intermediate,8,8,2,3,TRUE,8,4.125,1,2,3,1.54E-05,4.93E-05,0.555594974,0,1114.5,33,15,0.125,0.125,0.75,0.25,501.875,34596
CourseTalk-318,CourseTalk,Chinese Thought: Ancient Wisdom Meets Modern Science - Part 1,The University of British Columbia,Arts and Humanities,Art & Culture,edX,30,Introductory,5,5,3,2,FALSE,25,4.92,8,8,16,4.76E-05,0.008360366,0.778820088,1,355,123,29.5,0,0.04,0.96,0.56,350.16,45520
CourseTalk-318,CourseTalk,Chinese Thought: Ancient Wisdom Meets Modern Science - Part 1,The University of British Columbia,Arts and Humanities,Art & Culture,edX,30,Introductory,5,5,3,3,TRUE,6,4.916666667,1,1,2,4.97E-06,4.93E-05,1.000039419,1.59E-17,0,29.5,0,0,0,1,0.166666667,574.8333333,45520
CourseTalk-323,CourseTalk,Science & Cooking: From Haute Cuisine to Soft Matter Science,Harvard University,Physical Science and Engineering,Chemistry,edX,1,Introductory,14,4.5,NA,1,NA,6,4.416666667,2,1,3,0.000117702,3.05E-05,0.333402656,0.023096615,184.6345415,26.5,18.5,0,0.166666667,0.833333333,0.333333333,1268.166667,36403
CourseTalk-323,CourseTalk,Science & Cooking: From Haute Cuisine to Soft Matter Science,Harvard University,Physical Science and Engineering,Chemistry,edX,1,Introductory,14,4.5,NA,2,NA,4,4.625,4,4,8,4.82E-05,2.70E-05,0.250147128,9.78E-06,989.786655,18.5,14,0,0,1,0,265.5,36403
CourseTalk-323,CourseTalk,Science & Cooking: From Haute Cuisine to Soft Matter Science,Harvard University,Physical Science and Engineering,Chemistry,edX,1,Introductory,14,4.5,NA,3,NA,4,3.5,3,3,6,1.53E-05,4.93E-05,0.333372752,0,3653.166667,14,0,0.25,0.25,0.5,0,1596,36403
CourseTalk-327,CourseTalk,Supply Chain Comprehensive Exam,Massachusetts Institute of Technology,Business,Business & Management,edX,38,Advanced,NA,NA,4,4,TRUE,2,3,0,0,0,1.16E-05,0,0,4.92E-17,0,6,NA,0.5,0,0.5,0,1544.5,89907
CourseTalk-329,CourseTalk,How to Save a Life: Basic Life Support,The Disque Foundation,Life Sciences,Health & Safety,edX,1,Intermediate,NA,NA,3,4,FALSE,1,5,1,2,3,1.88E-05,7.48E-05,0.555774909,3.81E-08,747,5,NA,0,0,1,0,205,51187
CourseTalk-331,CourseTalk,Future Cities,ETH Zurich,Physical Science and Engineering,Architecture,edX,33,Introductory,10,3,2,3,TRUE,6,4,0,0,0,4.93E-06,0,0,0,0,24,0,0.166666667,0.166666667,0.666666667,0,354.5,20043
CourseTalk-332,CourseTalk,The Body Matters: Why Exercise Makes You Healthy and How to Stay Uninjured,McGill University,Life Sciences,Health & Safety,edX,NA,Introductory,10,4,2,2,TRUE,36,4.555555556,1,1,2,4.56E-05,2.70E-05,0.500147128,4.65E-11,885,164,46,0.027777778,0.027777778,0.944444444,0.166666667,320,81430
CourseTalk-332,CourseTalk,The Body Matters: Why Exercise Makes You Healthy and How to Stay Uninjured,McGill University,Life Sciences,Health & Safety,edX,NA,Introductory,10,4,2,3,TRUE,10,4.6,1,1,2,1.53E-05,4.93E-05,0.500039419,0,1911,46,5,0,0,1,0.3,245.9,81430
CourseTalk-333,CourseTalk,Artificial Intelligence,"University of California, Berkeley",Computer Science,Computer Science,edX,1,Intermediate,12,15,NA,3,NA,6,4.666666667,1,0,1,1.53E-05,0,1.000039419,0,0,28,6,0,0,1,0,465.6666667,14128
CourseTalk-337,CourseTalk,How to Save a Life: Pediatric Advanced Life Support,The Disque Foundation,Life Sciences,Health & Safety,edX,1,Advanced,NA,NA,3,4,FALSE,1,5,2,2,4,1.88E-05,7.48E-05,0.500219353,1.15E-07,745,5,NA,0,0,1,0,205,51189
CourseTalk-338,CourseTalk,Energy Subsidy Reform,International Monetary Fund,Business,Economics & Finance,edX,14,Intermediate,4,7,2,2,TRUE,2,3.75,0,1,1,4.71E-05,0,1.000147128,1.06E-17,0,7.5,12.5,0,0.5,0.5,0,295,80171
CourseTalk-339,CourseTalk,The Art of Structural Engineering: Bridges,Princeton University,Physical Science and Engineering,Engineering,edX,1,Introductory,9,2.5,3,3,TRUE,14,4.642857143,0,0,0,4.93E-06,0,0,0,0,65,15,0,0.071428571,0.928571429,0.142857143,244,48827
CourseTalk-339,CourseTalk,The Art of Structural Engineering: Bridges,Princeton University,Physical Science and Engineering,Engineering,edX,1,Introductory,9,2.5,3,4,FALSE,3,5,1,1,2,1.88E-05,7.48E-05,0.500219353,0.307527652,429,15,NA,0,0,1,0,552,48827
CourseTalk-344,CourseTalk,Thermodynamics,Indian Institute of Technology Bombay,Physical Science and Engineering,Engineering,edX,33,Intermediate,20,9,2,2,TRUE,14,4.321428571,0,0,0,1.36E-05,0,0,1.06E-17,0,60.5,23,0.142857143,0.071428571,0.785714286,0.142857143,598.2142857,81721
CourseTalk-344,CourseTalk,Thermodynamics,Indian Institute of Technology Bombay,Physical Science and Engineering,Engineering,edX,33,Intermediate,20,9,2,3,TRUE,5,4.6,0,0,0,4.93E-06,0,0,0,0,23,0,0,0.2,0.8,0,181.4,81721
CourseTalk-347,CourseTalk,Principles of Machine Learning,Microsoft,Computer Science,Computer Science,edX,52,Intermediate,6,3.5,3,4,TRUE,15,3.9,2,2,4,1.87E-05,7.48E-05,0.500219353,0.403434545,6,58.5,NA,0.133333333,0.066666667,0.8,0,844,69221
CourseTalk-349,CourseTalk,Banking and Financial Markets: A Risk Management Perspective,Indian Institute of Management Bangalore,Business,Economics & Finance,edX,14,Advanced,7,3.5,4,4,TRUE,16,4.59375,0,0,0,1.16E-05,0,0,4.92E-17,0,73.5,NA,0.0625,0,0.9375,0,341.6875,69233
CourseTalk-350,CourseTalk,"DOCUMENTAL! Nuevas tendencias, nuevos formatos / DOCUMENTARY! New Trends, New Formats",Universidad Carlos iii de Madrid,Business,Communication,edX,33,Introductory,8,5,2,3,TRUE,1,3,1,1,2,4.94E-06,4.93E-05,1.000039419,1.25E-17,0,3,0,0,1,0,0,579,34584
CourseTalk-358,CourseTalk,Querying with Transact-SQL,Microsoft,Computer Science,Computer Science,edX,52,Intermediate,6,4.5,2,4,TRUE,41,3.987804878,3,5,8,1.88E-05,0.035789041,0.545358242,0.925289446,371,163.5,NA,0.097560976,0.170731707,0.731707317,0.170731707,497.9756098,83110
CourseTalk-372,CourseTalk,The Ancient Greek Hero in 24 Hours,Harvard University,Language Learning,Humanities,edX,7,Introductory,17,6.5,0,3,TRUE,9,5,0,0,0,4.93E-06,0,0,0,0,45,15,0,0,1,0.222222222,858.5555556,47046
CourseTalk-383,CourseTalk,The Meaning of Rome: The Renaissance and Baroque City,University of Notre Dame,Physical Science and Engineering,Architecture,edX,33,Intermediate,6,5,3,3,TRUE,3,5,1,1,2,1.53E-05,4.93E-05,0.500039419,2.21E-17,3352.166667,15,10,0,0,1,0,205.6666667,51362
CourseTalk-386,CourseTalk,China (Part 5): From a Global Empire under the Mongols to a Global Economy under the Ming Dynasty,Harvard University,Arts and Humanities,History,edX,49,Introductory,6,2.5,1,1,TRUE,2,5,1,0,1,0.000116239,0,1.000069323,0.009738206,0,10,15,0,0,1,0,1283.5,36234
CourseTalk-386,CourseTalk,China (Part 5): From a Global Empire under the Mongols to a Global Economy under the Ming Dynasty,Harvard University,Arts and Humanities,History,edX,49,Introductory,6,2.5,1,2,FALSE,3,5,3,3,6,4.77E-05,0.133360366,0.389769524,0.149273071,977.2952381,15,0,0,0,1,0,250.3333333,36234
CourseTalk-386,CourseTalk,China (Part 5): From a Global Empire under the Mongols to a Global Economy under the Ming Dynasty,Harvard University,Arts and Humanities,History,edX,49,Introductory,6,2.5,1,4,FALSE,1,5,0,0,0,1.16E-05,0,0,4.92E-17,0,5,NA,0,0,1,0,285,36234
CourseTalk-390,CourseTalk,Space Mission Design and Operations,?cole Polytechnique F?d?rale de Lausanne,Physical Science and Engineering,Engineering,edX,33,Intermediate,8,3,3,3,TRUE,6,5,1,1,2,1.52E-05,4.93E-05,0.500039419,2.79E-17,6083.833333,30,15,0,0,1,0.166666667,359,48832
CourseTalk-392,CourseTalk,Computation Structures - Part 1: Digital Circuits,Massachusetts Institute of Technology,Computer Science,Computer Science,edX,30,Introductory,10,6,2,3,TRUE,9,4.722222222,3,2,5,1.54E-05,4.93E-05,0.280039419,0,6452.75,42.5,25,0,0,1,0.555555556,229,47113
CourseTalk-392,CourseTalk,Computation Structures - Part 1: Digital Circuits,Massachusetts Institute of Technology,Computer Science,Computer Science,edX,30,Introductory,10,6,2,4,TRUE,5,5,2,1,3,1.88E-05,7.48E-05,0.555774909,0.000244965,93,25,NA,0,0,1,0,1180.2,47113
CourseTalk-394,CourseTalk,Deciphering Secrets: Unlocking the Manuscripts of Medieval Burgos (Spain),Universidad Carlos iii de Madrid,Arts and Humanities,History,edX,33,Introductory,7,2.5,3,4,TRUE,6,5,0,0,0,1.16E-05,0,0,4.92E-17,0,30,NA,0,0,1,0,429.1666667,68083
CourseTalk-396,CourseTalk,China (Part 6): The Manchus and the Qing Dynasty,Harvard University,Arts and Humanities,History,edX,49,Introductory,5,2.5,1,1,TRUE,5,4.9,0,0,0,1.73E-05,0,0,0,0,24.5,10,0,0,1,0,443.2,36235
CourseTalk-396,CourseTalk,China (Part 6): The Manchus and the Qing Dynasty,Harvard University,Arts and Humanities,History,edX,49,Introductory,5,2.5,1,2,FALSE,2,5,3,2,5,4.79E-05,0.100027033,0.401258239,0.024328539,909.5238095,10,0,0,0,1,0,236.5,36235
CourseTalk-398,CourseTalk,How to Code: Systematic Program Design - Part 3,The University of British Columbia,Computer Science,Computer Science,edX,1,Introductory,5,10,3,3,TRUE,3,5,0,1,1,1.54E-05,0,1.000039419,0,0,15,20,0,0,1,0.333333333,1372,45510
CourseTalk-399,CourseTalk,Reconciliation Through Indigenous Education,The University of British Columbia,Social Sciences,Education & Teacher Training,edX,30,Intermediate,6,3,2,3,TRUE,5,5,0,0,0,4.93E-06,0,0,0,0,25,166,0,0,1,0,423,88868
CourseTalk-399,CourseTalk,Reconciliation Through Indigenous Education,The University of British Columbia,Social Sciences,Education & Teacher Training,edX,30,Intermediate,6,3,2,4,TRUE,34,4.882352941,0,0,0,1.16E-05,0,0,4.92E-17,0,166,NA,0,0,1,0,376.8235294,88868
CourseTalk-403,CourseTalk,Readings in Global Health,Harvard University,Life Sciences,Health & Safety,edX,52,Introductory,10,5,3,3,TRUE,3,5,2,1,3,1.51E-05,4.93E-05,0.555594974,0,3120.166667,15,5,0,0,1,0.333333333,321.3333333,81878
CourseTalk-404,CourseTalk,Justice,Harvard University,Arts and Humanities,Philosophy & Ethics,edX,52,Introductory,12,3,0,1,TRUE,13,5,4,2,6,0.000118371,3.05E-05,0.277847101,0.06850167,555.1940491,65,93.5,0,0,1,1.230769231,508.3076923,34704
CourseTalk-404,CourseTalk,Justice,Harvard University,Arts and Humanities,Philosophy & Ethics,edX,52,Introductory,12,3,0,2,TRUE,19,4.921052632,5,6,11,4.82E-05,0.036390669,0.22975323,2.84E-05,1508.265627,93.5,111.5,0,0,1,0.263157895,426.7894737,34704
CourseTalk-404,CourseTalk,Justice,Harvard University,Arts and Humanities,Philosophy & Ethics,edX,52,Introductory,12,3,0,3,TRUE,23,4.847826087,2,1,3,1.51E-05,4.93E-05,0.555594974,0,4362,111.5,34.5,0.043478261,0,0.956521739,0.086956522,370.8695652,34704
CourseTalk-406,CourseTalk,Introduction to Probability - The Science of Uncertainty,Massachusetts Institute of Technology,Data Science,Data Analysis & Statistics,edX,52,Introductory,18,12,1,3,TRUE,5,5,1,1,2,1.54E-05,4.93E-05,1.000039419,0,0,25,60,0,0,1,0.4,402.2,14098
